Timestamp,Classe,Confianca,Centro_X,Centro_Y
2025-09-23T01:02:20.019088,motorcycle,0.69,302,435
2025-09-23T01:02:20.019259,motorcycle,0.59,253,173
2025-09-23T01:02:20.019436,motorcycle,0.53,302,152
2025-09-23T01:02:20.142884,motorcycle,0.65,296,434
2025-09-23T01:02:20.226977,motorcycle,0.57,297,434
2025-09-23T01:02:20.227162,motorcycle,0.54,301,150
2025-09-23T01:02:20.227473,motorcycle,0.51,252,172
2025-09-23T01:02:20.300236,motorcycle,0.64,305,435
2025-09-23T01:02:20.376963,motorcycle,0.55,298,493
2025-09-23T01:02:20.455646,motorcycle,0.61,293,436
2025-09-23T01:02:20.455814,motorcycle,0.53,251,166
2025-09-23T01:02:20.456123,motorcycle,0.51,176,173
2025-09-23T01:02:20.530837,motorcycle,0.66,247,164
2025-09-23T01:02:20.531019,motorcycle,0.58,296,144
2025-09-23T01:02:20.531215,motorcycle,0.57,299,490
2025-09-23T01:02:20.531380,motorcycle,0.54,170,175
2025-09-23T01:02:20.606531,motorcycle,0.63,244,164
2025-09-23T01:02:20.606797,motorcycle,0.59,303,489
2025-09-23T01:02:20.606980,motorcycle,0.58,166,173
2025-09-23T01:02:20.607159,motorcycle,0.52,296,144
2025-09-23T01:02:20.680913,motorcycle,0.68,299,488
2025-09-23T01:02:20.681079,motorcycle,0.60,75,337
2025-09-23T01:02:20.681268,motorcycle,0.58,240,166
2025-09-23T01:02:20.681442,motorcycle,0.52,160,175
2025-09-23T01:02:20.681583,motorcycle,0.52,298,145
2025-09-23T01:02:20.756717,motorcycle,0.71,298,487
2025-09-23T01:02:20.756888,motorcycle,0.57,229,161
2025-09-23T01:02:20.757038,motorcycle,0.51,284,142
2025-09-23T01:02:20.757212,motorcycle,0.51,153,170
2025-09-23T01:02:20.829691,motorcycle,0.69,297,481
2025-09-23T01:02:20.829851,motorcycle,0.58,279,142
2025-09-23T01:02:20.830019,motorcycle,0.58,230,162
2025-09-23T01:02:20.830177,motorcycle,0.55,156,170
2025-09-23T01:02:20.903054,motorcycle,0.65,298,483
2025-09-23T01:02:20.903243,motorcycle,0.64,227,159
2025-09-23T01:02:20.903420,motorcycle,0.59,278,141
2025-09-23T01:02:20.903600,motorcycle,0.54,155,170
2025-09-23T01:02:20.979430,motorcycle,0.68,297,488
2025-09-23T01:02:20.979661,motorcycle,0.60,223,160
2025-09-23T01:02:20.979890,motorcycle,0.60,277,142
2025-09-23T01:02:20.980064,motorcycle,0.52,70,340
2025-09-23T01:02:20.980221,motorcycle,0.50,150,168
2025-09-23T01:02:21.061450,motorcycle,0.75,296,491
2025-09-23T01:02:21.061601,motorcycle,0.71,225,161
2025-09-23T01:02:21.061757,motorcycle,0.66,274,142
2025-09-23T01:02:21.061936,motorcycle,0.60,151,168
2025-09-23T01:02:21.062108,motorcycle,0.51,69,337
2025-09-23T01:02:21.145311,motorcycle,0.76,295,489
2025-09-23T01:02:21.145494,motorcycle,0.69,224,160
2025-09-23T01:02:21.145679,motorcycle,0.64,276,142
2025-09-23T01:02:21.145870,motorcycle,0.63,151,167
2025-09-23T01:02:21.146048,motorcycle,0.56,69,340
2025-09-23T01:02:21.219576,motorcycle,0.78,293,489
2025-09-23T01:02:21.219736,motorcycle,0.61,67,342
2025-09-23T01:02:21.219906,motorcycle,0.61,151,168
2025-09-23T01:02:21.220073,motorcycle,0.61,274,141
2025-09-23T01:02:21.220250,motorcycle,0.55,220,159
2025-09-23T01:02:21.293522,motorcycle,0.79,294,485
2025-09-23T01:02:21.293705,motorcycle,0.62,147,166
2025-09-23T01:02:21.293889,motorcycle,0.61,67,341
2025-09-23T01:02:21.294064,motorcycle,0.61,274,142
2025-09-23T01:02:21.294212,motorcycle,0.57,217,158
2025-09-23T01:02:21.364300,motorcycle,0.76,292,486
2025-09-23T01:02:21.364475,motorcycle,0.65,273,141
2025-09-23T01:02:21.364665,motorcycle,0.62,146,167
2025-09-23T01:02:21.364827,motorcycle,0.61,216,159
2025-09-23T01:02:21.365014,motorcycle,0.56,65,344
2025-09-23T01:02:21.439065,motorcycle,0.76,291,488
2025-09-23T01:02:21.439257,motorcycle,0.60,148,168
2025-09-23T01:02:21.439439,motorcycle,0.59,211,162
2025-09-23T01:02:21.439623,motorcycle,0.56,269,141
2025-09-23T01:02:21.511554,motorcycle,0.71,287,486
2025-09-23T01:02:21.511734,motorcycle,0.64,209,162
2025-09-23T01:02:21.511883,motorcycle,0.57,261,140
2025-09-23T01:02:21.512044,motorcycle,0.56,145,167
2025-09-23T01:02:21.582427,motorcycle,0.72,287,485
2025-09-23T01:02:21.582604,motorcycle,0.63,206,161
2025-09-23T01:02:21.582754,motorcycle,0.61,260,141
2025-09-23T01:02:21.582949,motorcycle,0.56,144,168
2025-09-23T01:02:21.656272,motorcycle,0.68,286,483
2025-09-23T01:02:21.656451,motorcycle,0.59,205,161
2025-09-23T01:02:21.656605,motorcycle,0.59,142,169
2025-09-23T01:02:21.656770,motorcycle,0.54,259,141
2025-09-23T01:02:21.728884,motorcycle,0.67,284,488
2025-09-23T01:02:21.729055,motorcycle,0.61,204,161
2025-09-23T01:02:21.729203,motorcycle,0.56,257,142
2025-09-23T01:02:21.729377,motorcycle,0.53,141,170
2025-09-23T01:02:21.795386,motorcycle,0.69,287,490
2025-09-23T01:02:21.795591,motorcycle,0.67,202,159
2025-09-23T01:02:21.795756,motorcycle,0.59,256,141
2025-09-23T01:02:21.795939,motorcycle,0.54,139,168
2025-09-23T01:02:21.867807,motorcycle,0.72,286,486
2025-09-23T01:02:21.867983,motorcycle,0.67,201,160
2025-09-23T01:02:21.868135,motorcycle,0.66,254,141
2025-09-23T01:02:21.868297,motorcycle,0.57,128,161
2025-09-23T01:02:21.868439,motorcycle,0.51,68,172
2025-09-23T01:02:21.939896,motorcycle,0.72,281,489
2025-09-23T01:02:21.940066,motorcycle,0.59,122,159
2025-09-23T01:02:21.940237,motorcycle,0.59,200,158
2025-09-23T01:02:21.940444,motorcycle,0.57,252,141
2025-09-23T01:02:21.940624,motorcycle,0.55,65,171
2025-09-23T01:02:22.017165,motorcycle,0.78,282,488
2025-09-23T01:02:22.017366,motorcycle,0.68,199,161
2025-09-23T01:02:22.017556,motorcycle,0.62,252,141
2025-09-23T01:02:22.017747,motorcycle,0.60,63,170
2025-09-23T01:02:22.017931,motorcycle,0.58,120,159
2025-09-23T01:02:22.087817,motorcycle,0.77,281,484
2025-09-23T01:02:22.087989,motorcycle,0.73,199,162
2025-09-23T01:02:22.088153,motorcycle,0.67,249,140
2025-09-23T01:02:22.088361,motorcycle,0.61,123,162
2025-09-23T01:02:22.088550,motorcycle,0.54,63,171
2025-09-23T01:02:22.160199,motorcycle,0.74,282,486
2025-09-23T01:02:22.160391,motorcycle,0.64,198,162
2025-09-23T01:02:22.160563,motorcycle,0.58,250,139
2025-09-23T01:02:22.160772,motorcycle,0.56,127,164
2025-09-23T01:02:22.160940,motorcycle,0.54,61,171
2025-09-23T01:02:22.236626,motorcycle,0.78,278,483
2025-09-23T01:02:22.236805,motorcycle,0.65,193,158
2025-09-23T01:02:22.236974,motorcycle,0.61,122,162
2025-09-23T01:02:22.237138,motorcycle,0.58,245,134
2025-09-23T01:02:22.237351,motorcycle,0.56,56,169
2025-09-23T01:02:22.314074,motorcycle,0.73,276,477
2025-09-23T01:02:22.314281,motorcycle,0.69,193,158
2025-09-23T01:02:22.314473,motorcycle,0.58,60,170
2025-09-23T01:02:22.314644,motorcycle,0.57,121,163
2025-09-23T01:02:22.314843,motorcycle,0.57,242,135
2025-09-23T01:02:22.390524,motorcycle,0.72,275,476
2025-09-23T01:02:22.390731,motorcycle,0.60,124,164
2025-09-23T01:02:22.390904,motorcycle,0.59,191,158
2025-09-23T01:02:22.391114,motorcycle,0.58,54,170
2025-09-23T01:02:22.468724,motorcycle,0.74,275,479
2025-09-23T01:02:22.468914,motorcycle,0.65,123,164
2025-09-23T01:02:22.469094,motorcycle,0.61,188,157
2025-09-23T01:02:22.469281,motorcycle,0.60,53,168
2025-09-23T01:02:22.469445,motorcycle,0.52,234,136
2025-09-23T01:02:22.544555,motorcycle,0.73,274,478
2025-09-23T01:02:22.544740,motorcycle,0.64,119,163
2025-09-23T01:02:22.544935,motorcycle,0.60,182,156
2025-09-23T01:02:22.545298,motorcycle,0.57,53,167
2025-09-23T01:02:22.545631,motorcycle,0.56,240,134
2025-09-23T01:02:22.619259,motorcycle,0.78,274,477
2025-09-23T01:02:22.619478,motorcycle,0.62,122,161
2025-09-23T01:02:22.619660,motorcycle,0.62,49,167
2025-09-23T01:02:22.619892,motorcycle,0.59,179,154
2025-09-23T01:02:22.689678,motorcycle,0.77,275,474
2025-09-23T01:02:22.689895,motorcycle,0.64,110,156
2025-09-23T01:02:22.690096,motorcycle,0.62,177,151
2025-09-23T01:02:22.690274,motorcycle,0.61,48,164
2025-09-23T01:02:22.690466,motorcycle,0.55,236,130
2025-09-23T01:02:22.767093,motorcycle,0.73,273,470
2025-09-23T01:02:22.767272,motorcycle,0.64,176,148
2025-09-23T01:02:22.767455,motorcycle,0.63,109,155
2025-09-23T01:02:22.767619,motorcycle,0.61,47,167
2025-09-23T01:02:22.767768,motorcycle,0.57,235,126
2025-09-23T01:02:22.839593,motorcycle,0.75,273,461
2025-09-23T01:02:22.839753,motorcycle,0.64,106,151
2025-09-23T01:02:22.839910,motorcycle,0.63,47,163
2025-09-23T01:02:22.840061,motorcycle,0.63,176,144
2025-09-23T01:02:22.840229,motorcycle,0.52,235,125
2025-09-23T01:02:22.908623,motorcycle,0.72,274,457
2025-09-23T01:02:22.908844,motorcycle,0.63,107,151
2025-09-23T01:02:22.909037,motorcycle,0.63,47,164
2025-09-23T01:02:22.909212,motorcycle,0.58,178,144
2025-09-23T01:02:22.983097,motorcycle,0.72,275,464
2025-09-23T01:02:22.983269,motorcycle,0.67,110,153
2025-09-23T01:02:22.983429,motorcycle,0.60,176,147
2025-09-23T01:02:22.983611,motorcycle,0.59,47,165
2025-09-23T01:02:22.983759,motorcycle,0.52,231,121
2025-09-23T01:02:23.053654,motorcycle,0.72,274,460
2025-09-23T01:02:23.053890,motorcycle,0.67,110,150
2025-09-23T01:02:23.054073,motorcycle,0.61,48,162
2025-09-23T01:02:23.054247,motorcycle,0.56,181,146
2025-09-23T01:02:23.129255,motorcycle,0.78,275,467
2025-09-23T01:02:23.129484,motorcycle,0.65,117,153
2025-09-23T01:02:23.129687,motorcycle,0.63,49,163
2025-09-23T01:02:23.129880,motorcycle,0.58,192,146
2025-09-23T01:02:23.130092,motorcycle,0.54,240,124
2025-09-23T01:02:23.204390,motorcycle,0.74,274,472
2025-09-23T01:02:23.204555,motorcycle,0.62,123,156
2025-09-23T01:02:23.204714,motorcycle,0.61,195,146
2025-09-23T01:02:23.204899,motorcycle,0.61,54,164
2025-09-23T01:02:23.205067,motorcycle,0.58,241,127
2025-09-23T01:02:23.275169,motorcycle,0.78,274,480
2025-09-23T01:02:23.275350,motorcycle,0.63,125,157
2025-09-23T01:02:23.275501,motorcycle,0.62,198,149
2025-09-23T01:02:23.275674,motorcycle,0.58,247,131
2025-09-23T01:02:23.275843,motorcycle,0.54,57,159
2025-09-23T01:02:23.347069,motorcycle,0.72,274,482
2025-09-23T01:02:23.347248,motorcycle,0.67,197,146
2025-09-23T01:02:23.347400,motorcycle,0.62,59,165
2025-09-23T01:02:23.347548,motorcycle,0.62,125,156
2025-09-23T01:02:23.347690,motorcycle,0.58,247,130
2025-09-23T01:02:23.418121,motorcycle,0.73,274,486
2025-09-23T01:02:23.418290,motorcycle,0.63,200,148
2025-09-23T01:02:23.418476,motorcycle,0.60,65,165
2025-09-23T01:02:23.418663,motorcycle,0.60,129,156
2025-09-23T01:02:23.418818,motorcycle,0.51,250,130
2025-09-23T01:02:23.494743,motorcycle,0.74,276,484
2025-09-23T01:02:23.494966,motorcycle,0.66,145,160
2025-09-23T01:02:23.495167,motorcycle,0.61,207,151
2025-09-23T01:02:23.495324,motorcycle,0.51,70,170
2025-09-23T01:02:23.495473,motorcycle,0.51,255,130
2025-09-23T01:02:23.570743,motorcycle,0.72,274,482
2025-09-23T01:02:23.570921,motorcycle,0.67,146,159
2025-09-23T01:02:23.571122,motorcycle,0.61,210,150
2025-09-23T01:02:23.571310,motorcycle,0.53,72,168
2025-09-23T01:02:23.642442,motorcycle,0.72,275,479
2025-09-23T01:02:23.642657,motorcycle,0.60,143,158
2025-09-23T01:02:23.642835,motorcycle,0.58,208,148
2025-09-23T01:02:23.642981,motorcycle,0.57,73,171
2025-09-23T01:02:23.713543,motorcycle,0.69,272,474
2025-09-23T01:02:23.713755,motorcycle,0.66,147,155
2025-09-23T01:02:23.713927,motorcycle,0.55,214,144
2025-09-23T01:02:23.714109,motorcycle,0.52,72,161
2025-09-23T01:02:23.714270,motorcycle,0.51,275,127
2025-09-23T01:02:23.795644,motorcycle,0.71,274,472
2025-09-23T01:02:23.795837,motorcycle,0.69,148,155
2025-09-23T01:02:23.796045,motorcycle,0.57,275,126
2025-09-23T01:02:23.796229,motorcycle,0.56,217,146
2025-09-23T01:02:23.892060,motorcycle,0.73,275,469
2025-09-23T01:02:23.892233,motorcycle,0.67,149,153
2025-09-23T01:02:23.892429,motorcycle,0.60,224,144
2025-09-23T01:02:23.892614,motorcycle,0.52,274,123
2025-09-23T01:02:23.965646,motorcycle,0.69,275,466
2025-09-23T01:02:23.965815,motorcycle,0.67,150,152
2025-09-23T01:02:23.965967,motorcycle,0.63,224,143
2025-09-23T01:02:23.966117,motorcycle,0.58,274,122
2025-09-23T01:02:24.039846,motorcycle,0.71,275,463
2025-09-23T01:02:24.040034,motorcycle,0.65,149,148
2025-09-23T01:02:24.040191,motorcycle,0.59,223,141
2025-09-23T01:02:24.040359,motorcycle,0.56,274,120
2025-09-23T01:02:24.119735,motorcycle,0.71,275,465
2025-09-23T01:02:24.119906,motorcycle,0.67,150,144
2025-09-23T01:02:24.120140,motorcycle,0.60,273,118
2025-09-23T01:02:24.120338,motorcycle,0.58,226,138
2025-09-23T01:02:24.194104,motorcycle,0.68,275,466
2025-09-23T01:02:24.194277,motorcycle,0.68,153,144
2025-09-23T01:02:24.194433,motorcycle,0.63,227,137
2025-09-23T01:02:24.194602,motorcycle,0.60,275,119
2025-09-23T01:02:24.269756,motorcycle,0.70,273,468
2025-09-23T01:02:24.269950,motorcycle,0.66,229,136
2025-09-23T01:02:24.270116,motorcycle,0.65,153,144
2025-09-23T01:02:24.270283,motorcycle,0.64,274,116
2025-09-23T01:02:24.346949,motorcycle,0.69,274,470
2025-09-23T01:02:24.347106,motorcycle,0.65,228,136
2025-09-23T01:02:24.347244,motorcycle,0.61,275,116
2025-09-23T01:02:24.347418,motorcycle,0.60,155,142
2025-09-23T01:02:24.424036,motorcycle,0.71,273,466
2025-09-23T01:02:24.424220,motorcycle,0.59,155,140
2025-09-23T01:02:24.424401,motorcycle,0.57,229,135
2025-09-23T01:02:24.424551,motorcycle,0.56,277,114
2025-09-23T01:02:24.500981,motorcycle,0.70,273,470
2025-09-23T01:02:24.501183,motorcycle,0.58,157,139
2025-09-23T01:02:24.604361,motorcycle,0.65,274,468
2025-09-23T01:02:24.604633,motorcycle,0.61,161,139
2025-09-23T01:02:24.604846,motorcycle,0.57,244,137
2025-09-23T01:02:24.686393,motorcycle,0.64,272,448
2025-09-23T01:02:24.686571,motorcycle,0.63,161,136
2025-09-23T01:02:24.686720,motorcycle,0.54,246,134
2025-09-23T01:02:24.686859,motorcycle,0.53,298,113
2025-09-23T01:02:24.765563,motorcycle,0.66,271,470
2025-09-23T01:02:24.765751,motorcycle,0.61,297,114
2025-09-23T01:02:24.765956,motorcycle,0.61,247,135
2025-09-23T01:02:24.766142,motorcycle,0.59,167,140
2025-09-23T01:02:24.845605,motorcycle,0.64,273,475
2025-09-23T01:02:24.845763,motorcycle,0.60,301,118
2025-09-23T01:02:24.845940,motorcycle,0.58,251,138
2025-09-23T01:02:24.846101,motorcycle,0.54,179,142
2025-09-23T01:02:24.923469,motorcycle,0.68,276,482
2025-09-23T01:02:24.923657,motorcycle,0.53,189,144
2025-09-23T01:02:24.923829,motorcycle,0.51,305,118
2025-09-23T01:02:25.001470,motorcycle,0.65,279,482
2025-09-23T01:02:25.001671,motorcycle,0.57,272,142
2025-09-23T01:02:25.001831,motorcycle,0.56,196,145
2025-09-23T01:02:25.001999,motorcycle,0.53,321,121
2025-09-23T01:02:25.095547,motorcycle,0.66,281,482
2025-09-23T01:02:25.095749,motorcycle,0.62,266,145
2025-09-23T01:02:25.095899,motorcycle,0.56,324,124
2025-09-23T01:02:25.096082,motorcycle,0.54,197,146
2025-09-23T01:02:25.201517,motorcycle,0.66,282,479
2025-09-23T01:02:25.201707,motorcycle,0.64,270,145
2025-09-23T01:02:25.201925,motorcycle,0.59,199,147
2025-09-23T01:02:25.202170,motorcycle,0.50,324,125
2025-09-23T01:02:25.298837,motorcycle,0.68,206,157
2025-09-23T01:02:25.299087,motorcycle,0.64,283,482
2025-09-23T01:02:25.299269,motorcycle,0.61,327,135
2025-09-23T01:02:25.299435,motorcycle,0.60,277,151
2025-09-23T01:02:25.299643,motorcycle,0.51,145,167
2025-09-23T01:02:25.384917,motorcycle,0.67,285,486
2025-09-23T01:02:25.385129,motorcycle,0.52,332,137
2025-09-23T01:02:25.467845,motorcycle,0.68,284,483
2025-09-23T01:02:25.468036,motorcycle,0.57,349,140
2025-09-23T01:02:25.561621,motorcycle,0.71,288,481
2025-09-23T01:02:25.561790,motorcycle,0.62,351,140
2025-09-23T01:02:25.561944,motorcycle,0.53,297,157
2025-09-23T01:02:25.650840,motorcycle,0.66,290,488
2025-09-23T01:02:25.651063,motorcycle,0.51,226,155
2025-09-23T01:02:25.734582,motorcycle,0.73,292,484
2025-09-23T01:02:25.817978,motorcycle,0.68,296,487
2025-09-23T01:02:25.818151,motorcycle,0.50,315,147
2025-09-23T01:02:25.925677,motorcycle,0.64,296,480
2025-09-23T01:02:25.925866,motorcycle,0.52,377,132
2025-09-23T01:02:26.022767,motorcycle,0.59,294,478
2025-09-23T01:02:26.022973,motorcycle,0.54,328,145
2025-09-23T01:02:26.104682,motorcycle,0.53,294,476
2025-09-23T01:02:26.104918,motorcycle,0.51,381,121
2025-09-23T01:02:26.231755,motorcycle,0.51,295,449
2025-09-23T01:02:26.305885,motorcycle,0.64,297,441
2025-09-23T01:02:26.380573,motorcycle,0.64,293,442
2025-09-23T01:02:26.453791,motorcycle,0.56,298,446
2025-09-23T01:02:26.525059,motorcycle,0.77,295,438
2025-09-23T01:02:26.596702,motorcycle,0.69,297,443
2025-09-23T01:02:26.671156,motorcycle,0.67,296,440
2025-09-23T01:02:26.745179,motorcycle,0.59,300,453
2025-09-23T01:02:26.820365,motorcycle,0.65,300,449
2025-09-23T01:02:26.894535,motorcycle,0.61,303,469
2025-09-23T01:02:26.968144,motorcycle,0.68,296,485
2025-09-23T01:02:27.043540,motorcycle,0.55,287,489
2025-09-23T01:02:27.119526,motorcycle,0.54,287,493
2025-09-23T01:02:27.272545,motorcycle,0.54,285,529
2025-09-23T01:02:27.345653,motorcycle,0.58,290,522
2025-09-23T01:02:27.417629,motorcycle,0.61,293,524
2025-09-23T01:02:27.491859,motorcycle,0.61,290,526
2025-09-23T01:02:27.492086,motorcycle,0.54,430,147
2025-09-23T01:02:27.565179,motorcycle,0.56,286,530
2025-09-23T01:02:27.565351,motorcycle,0.54,429,149
2025-09-23T01:02:27.637144,motorcycle,0.63,289,526
2025-09-23T01:02:27.637397,motorcycle,0.58,431,147
2025-09-23T01:02:27.708567,motorcycle,0.65,283,532
2025-09-23T01:02:27.708741,motorcycle,0.57,435,144
2025-09-23T01:02:27.783705,motorcycle,0.63,283,535
2025-09-23T01:02:27.783867,motorcycle,0.50,433,146
2025-09-23T01:02:27.852660,motorcycle,0.58,281,534
2025-09-23T01:02:27.922105,motorcycle,0.54,278,529
2025-09-23T01:02:27.990459,motorcycle,0.54,280,505
2025-09-23T01:02:28.058930,motorcycle,0.56,284,500
2025-09-23T01:02:28.130925,motorcycle,0.55,286,500
2025-09-23T01:02:28.274550,motorcycle,0.53,286,531
2025-09-23T01:02:28.344261,motorcycle,0.51,282,532
2025-09-23T01:02:29.726939,motorcycle,0.51,282,464
2025-09-23T01:02:30.618150,motorcycle,0.53,288,469
2025-09-23T01:02:31.021745,motorcycle,0.51,288,503
2025-09-23T01:02:31.089575,motorcycle,0.54,288,505
2025-09-23T01:02:31.162025,motorcycle,0.53,287,539
2025-09-23T01:02:31.235924,motorcycle,0.51,288,540
2025-09-23T01:02:31.453409,motorcycle,0.50,288,536
2025-09-23T01:02:31.526938,motorcycle,0.54,287,503
2025-09-23T01:02:31.810830,motorcycle,0.52,288,503
2025-09-23T01:02:31.885046,motorcycle,0.56,288,496
2025-09-23T01:02:31.959644,motorcycle,0.52,288,494
2025-09-23T01:02:32.101147,motorcycle,0.51,285,492
2025-09-23T01:02:32.172114,motorcycle,0.52,288,495
2025-09-23T01:02:32.246028,motorcycle,0.53,288,497
2025-09-23T01:02:32.317054,motorcycle,0.51,288,500
2025-09-23T01:02:32.390775,motorcycle,0.51,288,505
2025-09-23T01:02:32.465388,motorcycle,0.52,288,501
2025-09-23T01:02:32.686380,motorcycle,0.53,287,493
2025-09-23T01:02:32.903361,motorcycle,0.57,291,478
2025-09-23T01:02:33.118324,motorcycle,0.50,288,456
2025-09-23T01:02:33.263710,motorcycle,0.52,285,447
2025-09-23T01:02:33.337317,motorcycle,0.57,284,444
2025-09-23T01:02:33.479590,motorcycle,0.54,282,445
2025-09-23T01:02:33.552041,motorcycle,0.51,287,449
2025-09-23T01:02:33.913410,motorcycle,0.56,279,466
2025-09-23T01:02:34.056431,motorcycle,0.54,281,527
2025-09-23T01:02:34.282964,motorcycle,0.53,275,547
2025-09-23T01:02:34.356504,motorcycle,0.52,277,544
2025-09-23T01:02:34.780394,motorcycle,0.57,321,446
2025-09-23T01:02:34.780584,motorcycle,0.53,407,165
2025-09-23T01:02:34.853197,motorcycle,0.62,425,163
2025-09-23T01:02:34.853411,motorcycle,0.57,330,454
2025-09-23T01:02:34.853592,motorcycle,0.55,538,174
2025-09-23T01:02:34.926694,motorcycle,0.62,425,162
2025-09-23T01:02:34.926928,motorcycle,0.57,330,454
2025-09-23T01:02:34.927123,motorcycle,0.55,538,174
2025-09-23T01:02:35.001461,motorcycle,0.59,272,542
2025-09-23T01:02:35.075288,motorcycle,0.59,271,543
2025-09-23T01:02:35.149267,motorcycle,0.58,272,543
2025-09-23T01:02:35.220256,motorcycle,0.59,272,543
2025-09-23T01:02:35.294023,motorcycle,0.59,272,543
2025-09-23T01:02:35.368490,motorcycle,0.59,272,542
2025-09-23T01:02:35.441764,motorcycle,0.71,272,539
2025-09-23T01:02:35.518983,motorcycle,0.68,273,542
2025-09-23T01:02:35.594193,motorcycle,0.70,274,539
2025-09-23T01:02:35.665672,motorcycle,0.69,274,541
2025-09-23T01:02:35.736401,motorcycle,0.55,274,544
2025-09-23T01:02:35.811452,motorcycle,0.67,273,544
2025-09-23T01:02:35.886932,motorcycle,0.68,272,539
2025-09-23T01:02:35.965514,motorcycle,0.74,273,538
2025-09-23T01:02:36.041743,motorcycle,0.68,273,536
2025-09-23T01:02:36.118233,motorcycle,0.71,274,538
2025-09-23T01:02:36.195404,motorcycle,0.69,276,536
2025-09-23T01:02:36.274148,motorcycle,0.65,276,536
2025-09-23T01:02:36.350073,motorcycle,0.57,276,500
2025-09-23T01:02:36.424113,motorcycle,0.58,278,500
2025-09-23T01:02:36.496958,motorcycle,0.65,280,532
2025-09-23T01:02:36.567557,motorcycle,0.60,280,497
2025-09-23T01:02:36.644448,motorcycle,0.63,280,490
2025-09-23T01:02:36.719097,motorcycle,0.59,282,537
2025-09-23T01:02:36.819851,motorcycle,0.60,283,537
2025-09-23T01:02:36.906584,motorcycle,0.62,282,537
2025-09-23T01:02:37.001408,motorcycle,0.63,283,538
2025-09-23T01:02:37.099972,motorcycle,0.66,283,536
2025-09-23T01:02:37.196102,motorcycle,0.63,288,533
2025-09-23T01:02:37.352672,motorcycle,0.66,290,534
2025-09-23T01:02:37.734763,motorcycle,0.53,288,431
2025-09-23T01:02:38.670605,motorcycle,0.55,288,437
2025-09-23T01:02:38.755411,motorcycle,0.63,288,437
2025-09-23T01:02:38.830265,motorcycle,0.55,288,435
2025-09-23T01:02:38.904427,motorcycle,0.56,288,432
2025-09-23T01:02:38.978010,motorcycle,0.60,288,435
2025-09-23T01:02:39.055884,motorcycle,0.62,288,426
2025-09-23T01:02:39.127017,motorcycle,0.56,288,435
2025-09-23T01:02:39.197152,motorcycle,0.53,288,438
2025-09-23T01:02:39.269587,motorcycle,0.61,289,439
2025-09-23T01:02:39.352520,motorcycle,0.52,289,444
2025-09-23T01:02:39.643337,motorcycle,0.52,289,440
2025-09-23T01:02:39.719571,motorcycle,0.60,290,433
2025-09-23T01:02:39.794373,motorcycle,0.54,288,438
2025-09-23T01:02:39.941534,motorcycle,0.51,288,434
2025-09-23T01:02:40.743253,motorcycle,0.65,289,532
2025-09-23T01:02:40.815672,motorcycle,0.64,288,535
2025-09-23T01:02:40.887850,motorcycle,0.64,288,536
2025-09-23T01:02:40.962657,motorcycle,0.63,288,533
2025-09-23T01:02:41.037008,motorcycle,0.62,288,533
2025-09-23T01:02:41.108760,motorcycle,0.58,288,532
2025-09-23T01:02:41.183361,motorcycle,0.54,288,533
2025-09-23T01:02:41.258361,motorcycle,0.53,288,531
2025-09-23T01:02:41.330027,motorcycle,0.61,288,534
2025-09-23T01:02:41.402439,motorcycle,0.58,288,534
2025-09-23T01:02:41.474419,motorcycle,0.61,289,533
2025-09-23T01:02:41.544719,motorcycle,0.55,288,532
2025-09-23T01:02:41.619996,motorcycle,0.59,288,536
2025-09-23T01:02:41.690971,motorcycle,0.61,288,535
2025-09-23T01:02:41.758107,motorcycle,0.61,288,535
2025-09-23T01:02:41.829513,motorcycle,0.60,288,534
2025-09-23T01:02:41.902848,motorcycle,0.61,288,538
2025-09-23T01:02:41.975432,motorcycle,0.60,288,532
2025-09-23T01:02:42.050123,motorcycle,0.58,288,532
2025-09-23T01:02:42.124212,motorcycle,0.60,288,531
2025-09-23T01:02:42.198524,motorcycle,0.54,288,530
2025-09-23T01:02:42.273807,motorcycle,0.56,288,530
2025-09-23T01:02:42.348744,motorcycle,0.53,288,529
2025-09-23T01:02:42.421286,motorcycle,0.59,288,529
2025-09-23T01:02:42.491370,motorcycle,0.56,288,528
2025-09-23T01:02:42.556365,motorcycle,0.56,288,527
2025-09-23T01:02:42.627259,motorcycle,0.58,288,533
2025-09-23T01:02:42.697564,motorcycle,0.54,288,531
2025-09-23T01:02:42.764834,motorcycle,0.55,288,531
2025-09-23T01:02:42.835939,motorcycle,0.52,288,532
2025-09-23T01:02:42.909780,motorcycle,0.55,288,529
2025-09-23T01:02:42.979332,motorcycle,0.60,288,535
2025-09-23T01:02:43.050716,motorcycle,0.58,288,535
2025-09-23T01:02:43.121463,motorcycle,0.60,288,533
2025-09-23T01:02:43.189285,motorcycle,0.58,288,532
2025-09-23T01:02:43.256828,motorcycle,0.57,288,531
2025-09-23T01:02:43.327974,motorcycle,0.59,288,531
2025-09-23T01:02:43.401557,motorcycle,0.63,288,532
2025-09-23T01:02:43.467403,motorcycle,0.60,288,537
2025-09-23T01:02:43.536874,motorcycle,0.61,288,536
2025-09-23T01:02:43.606016,motorcycle,0.59,288,538
2025-09-23T01:02:43.676872,motorcycle,0.62,288,539
2025-09-23T01:02:43.746196,motorcycle,0.62,288,542
2025-09-23T01:02:43.815888,motorcycle,0.63,288,541
2025-09-23T01:02:43.886134,motorcycle,0.65,288,541
